HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Last Update
1,AL- BIRMINGHAM,90.78,459,409,569,82.59,108.89,459 [409 - 569],90.78% [82.59% - 108.89%],05-18-2020
2,AL- DOTHAN,84.17,24,21,37,80.6,95.89,24 [21 - 37],84.17% [80.6% - 95.89%],05-18-2020
5,AL- HUNTSVILLE,90.0,94,84,124,82.45,111.01,94 [84 - 124],90.0% [82.45% - 111.01%],05-18-2020
6,AL- MOBILE,87.68,111,100,147,82.42,104.12,111 [100 - 147],87.68% [82.42% - 104.12%],05-18-2020
7,AL- MONTGOMERY,89.56,71,63,95,82.33,111.05,71 [63 - 95],89.56% [82.33% - 111.05%],05-18-2020
9,AL- TUSCALOOSA,91.52,56,50,70,81.7,111.46,56 [50 - 70],91.52% [81.7% - 111.46%],05-18-2020
11,AZ- MESA,101.84,216,198,287,88.69,150.81,216 [198 - 287],101.84% [88.69% - 150.81%],05-18-2020
12,AZ- PHOENIX,93.89,531,484,701,85.47,124.74,531 [484 - 701],93.89% [85.47% - 124.74%],05-18-2020
14,AZ- SUN CITY,89.18,35,33,47,83.58,109.75,35 [33 - 47],89.18% [83.58% - 109.75%],05-18-2020
15,AZ- TUCSON,91.68,147,133,210,83.76,124.41,147 [133 - 210],91.68% [83.76% - 124.41%],05-18-2020
16,AR- FORT SMITH,80.64,0,0,6,80.0,86.4,0 [0 - 6],80.64% [80.0% - 86.4%],05-18-2020
18,AR- JONESBORO,80.91,0,0,3,80.0,85.09,0 [0 - 3],80.91% [80.0% - 85.09%],05-18-2020
19,AR- LITTLE ROCK,83.82,105,92,143,80.42,92.77,105 [92 - 143],83.82% [80.42% - 92.77%],05-18-2020
21,AR- SPRINGDALE,83.12,14,13,20,80.76,89.93,14 [13 - 20],83.12% [80.76% - 89.93%],05-18-2020
22,AR- TEXARKANA,83.51,14,13,22,80.92,93.06,14 [13 - 22],83.51% [80.92% - 93.06%],05-18-2020
23,CA- ORANGE CO.,86.7,252,224,337,81.45,101.77,252 [224 - 337],86.7% [81.45% - 101.77%],05-18-2020
25,CA- BAKERSFIELD,82.75,49,44,72,80.5,90.7,49 [44 - 72],82.75% [80.5% - 90.7%],05-18-2020
31,CA- CHICO,84.37,7,6,14,80.0,97.97,7 [6 - 14],84.37% [80.0% - 97.97%],05-18-2020
33,CA- CONTRA COSTA CO.,93.22,124,110,156,82.75,115.9,124 [110 - 156],93.22% [82.75% - 115.9%],05-18-2020
43,CA- FRESNO,84.39,49,43,74,80.44,98.7,49 [43 - 74],84.39% [80.44% - 98.7%],05-18-2020
56,CA- LOS ANGELES,85.83,718,636,965,81.22,99.34,718 [636 - 965],85.83% [81.22% - 99.34%],05-18-2020
58,CA- MODESTO,90.11,79,70,107,81.75,111.94,79 [70 - 107],90.11% [81.75% - 111.94%],05-18-2020
62,CA- NAPA,87.9,21,19,29,81.37,108.52,21 [19 - 29],87.9% [81.37% - 108.52%],05-18-2020
65,CA- ALAMEDA CO.,91.52,181,160,227,82.46,110.9,181 [160 - 227],91.52% [82.46% - 110.9%],05-18-2020
69,CA- PALM SPR/RANCHO MIR.,84.76,21,19,30,80.95,95.86,21 [19 - 30],84.76% [80.95% - 95.86%],05-18-2020
73,CA- REDDING,84.91,21,18,30,80.46,95.34,21 [18 - 30],84.91% [80.46% - 95.34%],05-18-2020
77,CA- SACRAMENTO,91.2,259,229,337,82.22,113.74,259 [229 - 337],91.2% [82.22% - 113.74%],05-18-2020
78,CA- SALINAS,90.72,42,38,54,82.27,112.79,42 [38 - 54],90.72% [82.27% - 112.79%],05-18-2020
79,CA- SAN BERNARDINO,88.16,236,209,318,81.75,107.14,236 [209 - 318],88.16% [81.75% - 107.14%],05-18-2020
80,CA- SAN DIEGO,89.09,313,277,415,81.81,109.28,313 [277 - 415],89.09% [81.81% - 109.28%],05-18-2020
81,CA- SAN FRANCISCO,86.76,164,145,205,81.42,98.17,164 [145 - 205],86.76% [81.42% - 98.17%],05-18-2020
82,CA- SAN JOSE,93.8,195,173,244,82.97,116.72,195 [173 - 244],93.8% [82.97% - 116.72%],05-18-2020
83,CA- SAN LUIS OBISPO,88.09,14,13,21,81.97,110.26,14 [13 - 21],88.09% [81.97% - 110.26%],05-18-2020
85,CA- SAN MATEO CO.,87.6,96,86,120,81.71,100.07,96 [86 - 120],87.6% [81.71% - 100.07%],05-18-2020
86,CA- SANTA BARBARA,86.42,28,25,40,81.04,103.6,28 [25 - 40],86.42% [81.04% - 103.6%],05-18-2020
87,CA- SANTA CRUZ,97.61,28,25,37,82.79,130.97,28 [25 - 37],97.61% [82.79% - 130.97%],05-18-2020
89,CA- SANTA ROSA,86.1,49,44,65,81.13,97.41,49 [44 - 65],86.1% [81.13% - 97.41%],05-18-2020
91,CA- STOCKTON,92.6,63,56,82,82.26,117.35,63 [56 - 82],92.6% [82.26% - 117.35%],05-18-2020
96,CA- VENTURA,87.91,56,50,79,81.59,106.95,56 [50 - 79],87.91% [81.59% - 106.95%],05-18-2020
