date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-24-2021,45,43,45
01-25-2021,44,43,45
01-26-2021,43,43,44
01-27-2021,42,41,43
01-28-2021,41,40,42
01-29-2021,42,41,42
01-30-2021,40,39,40
01-31-2021,37,36,38
02-01-2021,35,33,35
02-02-2021,34,31,34
02-03-2021,31,31,33
02-04-2021,31,31,31
02-05-2021,30,30,31
02-06-2021,30,28,30
02-07-2021,29,27,30
02-08-2021,27,26,29
02-09-2021,26,25,29
02-10-2021,26,24,29
02-11-2021,25,22,28
02-12-2021,25,22,27
02-13-2021,24,20,27
02-14-2021,22,18,26
02-15-2021,22,17,25
02-16-2021,22,16,25
02-17-2021,19,16,25
02-18-2021,18,13,24
02-19-2021,18,13,24
02-20-2021,18,12,23
02-21-2021,16,12,22
02-22-2021,16,11,22
02-23-2021,16,10,21
02-24-2021,15,10,20
02-25-2021,14,9,19
02-26-2021,14,8,19
02-27-2021,13,8,19
02-28-2021,13,8,18
03-01-2021,12,7,18
03-02-2021,11,7,18
03-03-2021,10,6,18
03-04-2021,10,6,17
03-05-2021,10,6,16
03-06-2021,10,6,15
03-07-2021,10,6,15
03-08-2021,10,5,15
03-09-2021,10,5,15
03-10-2021,10,5,15
03-11-2021,9,4,15
03-12-2021,9,4,15
03-13-2021,8,4,15
03-14-2021,8,4,15
03-15-2021,8,4,15
03-16-2021,8,4,14
03-17-2021,8,4,14
03-18-2021,8,4,13
03-19-2021,7,4,13
03-20-2021,7,3,13
03-21-2021,7,3,13
03-22-2021,7,3,13
03-23-2021,7,3,13
03-24-2021,7,3,13
03-25-2021,7,2,13
03-26-2021,6,2,13
03-27-2021,6,2,13
