date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,27,27,28
01-04-2021,30,28,30
01-05-2021,36,35,36
01-06-2021,31,30,32
01-07-2021,33,32,34
01-08-2021,33,32,34
01-09-2021,34,34,34
01-10-2021,33,32,33
01-11-2021,32,32,32
01-12-2021,31,30,31
01-13-2021,29,29,30
01-14-2021,29,29,30
01-15-2021,30,29,31
01-16-2021,30,29,31
01-17-2021,30,29,31
01-18-2021,31,29,34
01-19-2021,31,28,34
01-20-2021,31,28,34
01-21-2021,31,28,35
01-22-2021,31,27,36
01-23-2021,31,26,37
01-24-2021,31,26,38
01-25-2021,32,26,39
01-26-2021,32,26,39
01-27-2021,32,25,40
01-28-2021,33,25,41
01-29-2021,33,25,41
01-30-2021,33,25,42
01-31-2021,33,25,43
02-01-2021,34,24,43
02-02-2021,34,24,46
02-03-2021,34,23,46
02-04-2021,34,23,47
02-05-2021,35,23,47
02-06-2021,35,23,48
02-07-2021,35,23,49
02-08-2021,35,24,50
02-09-2021,35,23,51
02-10-2021,35,21,53
02-11-2021,36,21,54
02-12-2021,36,21,55
02-13-2021,37,21,56
02-14-2021,38,21,57
02-15-2021,38,21,58
02-16-2021,38,21,59
02-17-2021,40,21,61
02-18-2021,41,22,63
02-19-2021,42,22,65
02-20-2021,42,22,67
02-21-2021,43,23,68
02-22-2021,44,23,71
02-23-2021,44,23,72
02-24-2021,45,23,74
02-25-2021,45,24,76
02-26-2021,47,24,77
02-27-2021,49,24,79
02-28-2021,51,25,81
03-01-2021,52,26,83
03-02-2021,52,27,85
03-03-2021,54,28,87
03-04-2021,55,28,90
03-05-2021,55,28,91
03-06-2021,57,29,94
