date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,49,47,49
01-11-2021,47,47,48
01-12-2021,48,47,49
01-13-2021,46,45,47
01-14-2021,45,44,46
01-15-2021,43,42,44
01-16-2021,44,43,45
01-17-2021,41,40,42
01-18-2021,39,39,40
01-19-2021,37,37,38
01-20-2021,37,37,39
01-21-2021,37,36,39
01-22-2021,37,35,38
01-23-2021,36,34,39
01-24-2021,36,33,39
01-25-2021,35,33,39
01-26-2021,35,31,39
01-27-2021,35,31,39
01-28-2021,35,30,38
01-29-2021,34,29,39
01-30-2021,34,29,39
01-31-2021,34,28,39
02-01-2021,34,27,39
02-02-2021,33,27,40
02-03-2021,33,26,40
02-04-2021,33,26,40
02-05-2021,33,24,40
02-06-2021,32,24,40
02-07-2021,31,23,40
02-08-2021,30,23,40
02-09-2021,30,22,40
02-10-2021,29,21,39
02-11-2021,28,21,39
02-12-2021,28,19,38
02-13-2021,27,19,38
02-14-2021,26,19,37
02-15-2021,25,18,36
02-16-2021,25,17,35
02-17-2021,24,17,34
02-18-2021,24,16,33
02-19-2021,23,15,32
02-20-2021,23,15,32
02-21-2021,22,15,31
02-22-2021,22,14,30
02-23-2021,21,14,29
02-24-2021,20,13,28
02-25-2021,20,13,27
02-26-2021,19,13,26
02-27-2021,19,12,26
02-28-2021,18,12,25
03-01-2021,18,11,24
03-02-2021,17,11,24
03-03-2021,17,10,23
03-04-2021,16,9,22
03-05-2021,16,9,21
03-06-2021,15,9,21
03-07-2021,15,9,21
03-08-2021,14,9,20
03-09-2021,14,8,20
03-10-2021,13,8,19
03-11-2021,13,7,19
03-12-2021,13,7,18
03-13-2021,12,7,18
