date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
02-28-2021,6,6,9
03-01-2021,7,6,10
03-02-2021,7,6,9
03-03-2021,7,5,9
03-04-2021,7,5,9
03-05-2021,7,5,9
03-06-2021,7,5,9
03-07-2021,7,5,9
03-08-2021,6,5,9
03-09-2021,6,5,10
03-10-2021,6,4,10
03-11-2021,6,4,10
03-12-2021,5,4,10
03-13-2021,5,4,10
03-14-2021,5,4,10
03-15-2021,5,4,11
03-16-2021,5,3,11
03-17-2021,5,3,11
03-18-2021,4,3,12
03-19-2021,4,3,12
03-20-2021,4,3,13
03-21-2021,4,3,12
03-22-2021,4,3,13
03-23-2021,4,3,13
03-24-2021,4,3,13
03-25-2021,4,3,13
03-26-2021,4,3,13
03-27-2021,4,3,13
03-28-2021,4,3,13
03-29-2021,4,3,13
03-30-2021,4,3,13
03-31-2021,4,3,13
04-01-2021,4,3,13
04-02-2021,4,3,13
04-03-2021,4,3,13
04-04-2021,4,3,13
04-05-2021,4,2,13
04-06-2021,4,2,13
04-07-2021,4,2,13
04-08-2021,4,2,13
04-09-2021,4,2,13
04-10-2021,4,2,13
04-11-2021,4,2,13
04-12-2021,4,2,13
04-13-2021,4,1,13
04-14-2021,4,1,12
04-15-2021,4,0,12
04-16-2021,4,0,12
04-17-2021,4,0,11
04-18-2021,3,0,11
04-19-2021,3,0,11
04-20-2021,3,0,11
04-21-2021,3,0,11
04-22-2021,3,0,11
04-23-2021,3,0,11
04-24-2021,3,0,10
04-25-2021,3,0,10
04-26-2021,3,0,10
04-27-2021,3,0,10
04-28-2021,3,0,9
04-29-2021,3,0,9
04-30-2021,3,0,9
05-01-2021,3,0,9
