date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,5,5,5
11-02-2020,5,5,5
11-03-2020,5,5,5
11-04-2020,5,5,5
11-05-2020,6,6,6
11-06-2020,6,6,6
11-07-2020,6,6,6
11-08-2020,7,7,8
11-09-2020,8,8,8
11-10-2020,9,8,9
11-11-2020,8,8,8
11-12-2020,8,8,8
11-13-2020,8,8,9
11-14-2020,9,8,9
11-15-2020,9,8,9
11-16-2020,9,9,10
11-17-2020,9,9,10
11-18-2020,9,9,10
11-19-2020,10,9,11
11-20-2020,10,9,11
11-21-2020,10,9,11
11-22-2020,10,9,12
11-23-2020,10,9,12
11-24-2020,10,9,12
11-25-2020,10,8,12
11-26-2020,10,8,12
11-27-2020,10,8,12
11-28-2020,11,8,13
11-29-2020,11,8,13
11-30-2020,11,8,13
12-01-2020,11,8,14
12-02-2020,11,8,14
12-03-2020,11,8,15
12-04-2020,11,8,16
12-05-2020,11,8,16
12-06-2020,11,8,16
12-07-2020,11,8,17
12-08-2020,12,7,17
12-09-2020,12,7,17
12-10-2020,12,8,17
12-11-2020,12,8,18
12-12-2020,12,8,19
12-13-2020,12,8,19
12-14-2020,12,8,20
12-15-2020,12,7,20
12-16-2020,12,7,20
12-17-2020,12,7,21
12-18-2020,13,7,21
12-19-2020,13,7,22
12-20-2020,13,7,22
12-21-2020,13,7,23
12-22-2020,13,6,23
12-23-2020,13,6,23
12-24-2020,13,6,24
12-25-2020,13,6,24
12-26-2020,13,6,24
12-27-2020,13,6,24
12-28-2020,13,6,25
12-29-2020,13,6,25
12-30-2020,13,6,25
12-31-2020,13,6,25
01-01-2021,13,6,25
01-02-2021,13,6,26
