date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
02-28-2021,6,5,7
03-01-2021,6,5,8
03-02-2021,6,5,8
03-03-2021,6,5,8
03-04-2021,6,5,8
03-05-2021,6,5,8
03-06-2021,6,5,8
03-07-2021,6,5,9
03-08-2021,5,5,9
03-09-2021,5,5,10
03-10-2021,5,5,10
03-11-2021,5,5,9
03-12-2021,5,4,10
03-13-2021,5,4,10
03-14-2021,5,4,11
03-15-2021,5,4,11
03-16-2021,5,4,11
03-17-2021,5,4,12
03-18-2021,5,4,12
03-19-2021,5,4,13
03-20-2021,5,4,13
03-21-2021,6,3,14
03-22-2021,6,3,14
03-23-2021,6,3,15
03-24-2021,6,3,16
03-25-2021,6,3,16
03-26-2021,6,3,16
03-27-2021,6,3,17
03-28-2021,6,2,18
03-29-2021,6,2,19
03-30-2021,6,2,19
03-31-2021,6,2,19
04-01-2021,6,2,20
04-02-2021,6,2,21
04-03-2021,6,2,21
04-04-2021,6,2,22
04-05-2021,6,2,22
04-06-2021,6,2,23
04-07-2021,6,2,23
04-08-2021,6,2,24
04-09-2021,5,2,25
04-10-2021,5,2,25
04-11-2021,5,2,25
04-12-2021,5,2,26
04-13-2021,5,2,27
04-14-2021,5,2,27
04-15-2021,5,2,28
04-16-2021,5,2,28
04-17-2021,5,2,29
04-18-2021,5,2,30
04-19-2021,5,2,31
04-20-2021,5,2,31
04-21-2021,5,2,31
04-22-2021,5,2,32
04-23-2021,5,2,33
04-24-2021,5,2,33
04-25-2021,5,2,34
04-26-2021,5,2,34
04-27-2021,5,2,34
04-28-2021,5,2,35
04-29-2021,5,2,35
04-30-2021,5,2,35
05-01-2021,5,2,36
