date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,47,45,48
08-31-2020,42,41,43
09-01-2020,48,47,50
09-02-2020,46,46,47
09-03-2020,45,44,46
09-04-2020,42,42,43
09-05-2020,40,40,42
09-06-2020,38,38,40
09-07-2020,37,36,38
09-08-2020,35,34,39
09-09-2020,34,33,38
09-10-2020,32,31,37
09-11-2020,31,30,35
09-12-2020,32,28,35
09-13-2020,30,27,34
09-14-2020,30,27,32
09-15-2020,29,26,32
09-16-2020,28,26,31
09-17-2020,27,26,30
09-18-2020,26,25,30
09-19-2020,25,23,28
09-20-2020,25,23,27
09-21-2020,23,22,27
09-22-2020,23,21,26
09-23-2020,22,20,25
09-24-2020,22,20,25
09-25-2020,20,19,24
09-26-2020,20,19,23
09-27-2020,19,18,23
09-28-2020,19,18,22
09-29-2020,18,16,21
09-30-2020,18,16,21
10-01-2020,17,15,20
10-02-2020,16,15,20
10-03-2020,16,14,19
10-04-2020,15,14,18
10-05-2020,15,14,18
10-06-2020,14,13,18
10-07-2020,14,12,17
10-08-2020,13,12,16
10-09-2020,13,11,16
10-10-2020,13,11,16
10-11-2020,12,11,15
10-12-2020,11,11,15
10-13-2020,11,9,14
10-14-2020,11,9,13
10-15-2020,11,9,13
10-16-2020,10,9,13
10-17-2020,10,8,13
10-18-2020,9,8,12
10-19-2020,9,8,12
10-20-2020,8,8,12
10-21-2020,8,8,11
10-22-2020,8,7,11
10-23-2020,8,7,11
10-24-2020,8,7,11
10-25-2020,8,7,10
10-26-2020,7,7,9
10-27-2020,7,7,9
10-28-2020,7,6,9
10-29-2020,6,5,9
10-30-2020,6,5,9
10-31-2020,6,5,8
