date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-22-2020,14,14,14
11-23-2020,13,11,13
11-24-2020,9,9,9
11-25-2020,7,6,7
11-26-2020,6,6,7
11-27-2020,8,8,8
11-28-2020,7,7,8
11-29-2020,6,6,6
11-30-2020,7,7,8
12-01-2020,8,8,9
12-02-2020,11,10,11
12-03-2020,14,14,14
12-04-2020,12,12,12
12-05-2020,12,12,12
12-06-2020,12,12,12
12-07-2020,12,12,13
12-08-2020,12,12,13
12-09-2020,12,12,13
12-10-2020,13,11,14
12-11-2020,13,11,14
12-12-2020,13,11,15
12-13-2020,13,11,15
12-14-2020,13,12,16
12-15-2020,13,12,17
12-16-2020,13,12,17
12-17-2020,14,12,18
12-18-2020,14,12,18
12-19-2020,14,12,19
12-20-2020,14,12,19
12-21-2020,14,12,20
12-22-2020,14,12,21
12-23-2020,15,12,21
12-24-2020,15,12,21
12-25-2020,15,12,23
12-26-2020,16,12,24
12-27-2020,16,12,24
12-28-2020,16,12,25
12-29-2020,16,12,25
12-30-2020,16,12,26
12-31-2020,16,12,27
01-01-2021,17,12,27
01-02-2021,17,12,28
01-03-2021,17,12,28
01-04-2021,17,12,29
01-05-2021,18,12,29
01-06-2021,18,12,30
01-07-2021,18,12,31
01-08-2021,18,12,32
01-09-2021,18,12,32
01-10-2021,18,12,33
01-11-2021,19,12,34
01-12-2021,19,12,34
01-13-2021,19,12,34
01-14-2021,19,12,34
01-15-2021,19,12,35
01-16-2021,19,12,35
01-17-2021,19,12,35
01-18-2021,20,12,36
01-19-2021,20,12,37
01-20-2021,20,12,37
01-21-2021,20,11,37
01-22-2021,20,11,37
01-23-2021,20,11,37
