date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,91,86,98
09-21-2020,92,88,96
09-22-2020,89,87,92
09-23-2020,88,83,90
09-24-2020,85,80,88
09-25-2020,88,79,90
09-26-2020,81,78,85
09-27-2020,82,81,88
09-28-2020,79,72,83
09-29-2020,78,75,82
09-30-2020,80,75,84
10-01-2020,77,72,83
10-02-2020,71,68,82
10-03-2020,72,67,80
10-04-2020,71,65,82
10-05-2020,71,64,82
10-06-2020,70,60,82
10-07-2020,69,58,82
10-08-2020,68,53,83
10-09-2020,67,52,81
10-10-2020,66,49,80
10-11-2020,64,47,80
10-12-2020,64,47,80
10-13-2020,64,46,80
10-14-2020,62,44,79
10-15-2020,62,42,79
10-16-2020,60,39,80
10-17-2020,59,39,81
10-18-2020,59,37,81
10-19-2020,58,37,79
10-20-2020,58,37,80
10-21-2020,56,36,80
10-22-2020,55,34,80
10-23-2020,55,30,80
10-24-2020,52,30,79
10-25-2020,50,30,78
10-26-2020,50,27,79
10-27-2020,49,25,79
10-28-2020,47,24,78
10-29-2020,46,23,78
10-30-2020,46,22,77
10-31-2020,46,22,77
11-01-2020,46,22,75
11-02-2020,45,21,75
11-03-2020,45,20,75
11-04-2020,44,19,76
11-05-2020,43,17,77
11-06-2020,42,16,77
11-07-2020,42,16,76
11-08-2020,40,16,76
11-09-2020,40,16,75
11-10-2020,40,16,74
11-11-2020,40,15,74
11-12-2020,40,15,74
11-13-2020,40,15,74
11-14-2020,40,15,74
11-15-2020,40,14,74
11-16-2020,38,14,75
11-17-2020,38,14,76
11-18-2020,38,14,77
11-19-2020,35,14,78
11-20-2020,34,12,78
11-21-2020,34,12,78
