date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,27,27,28
09-28-2020,26,26,27
09-29-2020,27,26,29
09-30-2020,27,27,28
10-01-2020,27,26,29
10-02-2020,27,27,29
10-03-2020,27,27,29
10-04-2020,27,25,30
10-05-2020,27,25,32
10-06-2020,27,25,34
10-07-2020,27,24,36
10-08-2020,28,23,37
10-09-2020,28,23,37
10-10-2020,28,23,38
10-11-2020,28,23,38
10-12-2020,28,23,39
10-13-2020,27,22,40
10-14-2020,27,21,40
10-15-2020,28,21,42
10-16-2020,29,21,42
10-17-2020,29,19,42
10-18-2020,29,19,43
10-19-2020,29,19,43
10-20-2020,29,17,44
10-21-2020,30,16,45
10-22-2020,30,16,46
10-23-2020,30,16,46
10-24-2020,30,16,46
10-25-2020,30,16,47
10-26-2020,29,15,48
10-27-2020,30,14,49
10-28-2020,29,14,49
10-29-2020,28,14,49
10-30-2020,28,14,51
10-31-2020,28,14,51
11-01-2020,28,14,52
11-02-2020,28,14,52
11-03-2020,28,13,53
11-04-2020,28,11,53
11-05-2020,28,10,53
11-06-2020,28,10,54
11-07-2020,28,10,54
11-08-2020,28,10,54
11-09-2020,28,9,53
11-10-2020,28,9,54
11-11-2020,28,8,54
11-12-2020,28,8,54
11-13-2020,27,8,55
11-14-2020,26,7,56
11-15-2020,26,7,55
11-16-2020,26,7,55
11-17-2020,26,7,57
11-18-2020,26,7,57
11-19-2020,25,7,56
11-20-2020,25,7,56
11-21-2020,24,7,55
11-22-2020,24,7,56
11-23-2020,23,7,56
11-24-2020,23,7,55
11-25-2020,23,7,56
11-26-2020,23,7,56
11-27-2020,22,6,56
11-28-2020,21,6,56
