date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,8,8,8
12-21-2020,8,8,8
12-22-2020,7,7,7
12-23-2020,6,5,7
12-24-2020,6,6,6
12-25-2020,6,6,6
12-26-2020,6,6,6
12-27-2020,6,6,6
12-28-2020,6,6,6
12-29-2020,6,6,6
12-30-2020,6,6,6
12-31-2020,6,6,6
01-01-2021,6,6,6
01-02-2021,5,5,6
01-03-2021,5,5,5
01-04-2021,5,5,5
01-05-2021,5,5,5
01-06-2021,5,4,5
01-07-2021,4,4,5
01-08-2021,4,4,5
01-09-2021,4,4,5
01-10-2021,4,4,5
01-11-2021,4,4,5
01-12-2021,4,4,5
01-13-2021,4,4,5
01-14-2021,4,4,5
01-15-2021,4,3,5
01-16-2021,4,3,5
01-17-2021,4,3,5
01-18-2021,4,3,5
01-19-2021,4,3,5
01-20-2021,4,3,5
01-21-2021,4,3,5
01-22-2021,4,3,5
01-23-2021,4,3,5
01-24-2021,4,3,5
01-25-2021,4,2,5
01-26-2021,4,2,6
01-27-2021,3,2,6
01-28-2021,3,2,6
01-29-2021,3,2,6
01-30-2021,3,2,6
01-31-2021,3,2,6
02-01-2021,3,2,5
02-02-2021,3,2,5
02-03-2021,3,2,5
02-04-2021,3,2,5
02-05-2021,3,1,5
02-06-2021,3,1,5
02-07-2021,3,1,5
02-08-2021,3,1,5
02-09-2021,3,1,5
02-10-2021,3,1,5
02-11-2021,3,1,5
02-12-2021,3,1,5
02-13-2021,3,1,5
02-14-2021,3,1,5
02-15-2021,3,1,5
02-16-2021,3,1,5
02-17-2021,3,1,5
02-18-2021,3,1,5
02-19-2021,3,1,5
02-20-2021,3,1,5
