date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,40,39,40
08-31-2020,39,39,42
09-01-2020,42,40,42
09-02-2020,46,43,47
09-03-2020,44,40,44
09-04-2020,40,38,41
09-05-2020,42,40,43
09-06-2020,43,42,45
09-07-2020,41,40,42
09-08-2020,37,37,38
09-09-2020,31,31,33
09-10-2020,33,33,33
09-11-2020,38,36,38
09-12-2020,32,31,32
09-13-2020,29,29,30
09-14-2020,31,28,32
09-15-2020,30,29,31
09-16-2020,31,31,31
09-17-2020,30,26,31
09-18-2020,26,25,28
09-19-2020,25,24,25
09-20-2020,25,23,25
09-21-2020,23,23,23
09-22-2020,23,22,23
09-23-2020,24,23,24
09-24-2020,23,22,23
09-25-2020,24,23,25
09-26-2020,23,23,24
09-27-2020,24,22,25
09-28-2020,23,22,24
09-29-2020,24,21,25
09-30-2020,23,22,25
10-01-2020,22,20,23
10-02-2020,22,19,23
10-03-2020,21,20,23
10-04-2020,20,19,21
10-05-2020,19,16,20
10-06-2020,20,15,20
10-07-2020,20,15,20
10-08-2020,18,15,20
10-09-2020,17,15,21
10-10-2020,18,14,21
10-11-2020,18,14,21
10-12-2020,18,15,21
10-13-2020,18,15,22
10-14-2020,18,15,23
10-15-2020,19,15,23
10-16-2020,19,14,22
10-17-2020,19,14,21
10-18-2020,18,13,22
10-19-2020,18,17,22
10-20-2020,18,16,22
10-21-2020,18,16,22
10-22-2020,17,16,21
10-23-2020,18,16,22
10-24-2020,18,16,22
