date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,32,0,77
07-20-2020,33,0,77
07-21-2020,34,0,76
07-22-2020,33,0,76
07-23-2020,31,0,75
07-24-2020,34,0,73
07-25-2020,33,0,75
07-26-2020,31,0,75
07-27-2020,33,0,76
07-28-2020,33,0,74
07-29-2020,33,0,74
07-30-2020,33,0,73
07-31-2020,34,0,73
08-01-2020,34,0,71
08-02-2020,37,0,83
08-03-2020,39,0,83
08-04-2020,39,0,84
08-05-2020,39,0,85
08-06-2020,42,0,86
08-07-2020,42,0,90
08-08-2020,44,0,93
08-09-2020,46,0,91
08-10-2020,45,0,95
08-11-2020,48,0,96
08-12-2020,48,0,98
08-13-2020,49,0,100
08-14-2020,51,0,100
08-15-2020,50,0,104
08-16-2020,52,0,108
08-17-2020,53,0,107
08-18-2020,53,0,109
08-19-2020,55,0,110
08-20-2020,47,0,92
08-21-2020,47,0,92
08-22-2020,47,0,91
08-23-2020,47,0,89
08-24-2020,46,0,87
08-25-2020,48,0,86
08-26-2020,46,0,86
08-27-2020,46,0,85
08-28-2020,46,0,84
08-29-2020,45,0,83
08-30-2020,45,0,80
08-31-2020,44,0,80
09-01-2020,45,0,79
09-02-2020,43,0,76
09-03-2020,44,0,76
09-04-2020,43,0,74
09-05-2020,42,0,74
