date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
01-24-2021,11,11,12
01-25-2021,11,11,11
01-26-2021,10,10,10
01-27-2021,10,10,10
01-28-2021,10,10,10
01-29-2021,9,8,10
01-30-2021,8,8,10
01-31-2021,8,8,8
02-01-2021,8,8,8
02-02-2021,8,8,8
02-03-2021,8,8,8
02-04-2021,8,8,8
02-05-2021,8,8,8
02-06-2021,8,8,8
02-07-2021,8,8,8
02-08-2021,8,8,8
02-09-2021,8,7,8
02-10-2021,8,7,8
02-11-2021,7,6,8
02-12-2021,7,6,8
02-13-2021,7,6,8
02-14-2021,7,5,8
02-15-2021,7,5,8
02-16-2021,6,5,8
02-17-2021,6,4,8
02-18-2021,6,4,8
02-19-2021,5,4,7
02-20-2021,5,4,7
02-21-2021,5,4,7
02-22-2021,5,4,7
02-23-2021,5,4,8
02-24-2021,5,4,8
02-25-2021,5,4,8
02-26-2021,4,4,8
02-27-2021,4,3,8
02-28-2021,4,3,8
03-01-2021,4,3,8
03-02-2021,4,2,8
03-03-2021,4,2,8
03-04-2021,4,2,8
03-05-2021,4,2,8
03-06-2021,4,2,8
03-07-2021,4,2,8
03-08-2021,4,2,8
03-09-2021,4,2,8
03-10-2021,4,2,8
03-11-2021,4,2,8
03-12-2021,3,2,7
03-13-2021,3,2,7
03-14-2021,3,2,7
03-15-2021,3,2,6
03-16-2021,3,2,6
03-17-2021,3,2,6
03-18-2021,3,2,6
03-19-2021,3,1,6
03-20-2021,3,1,6
03-21-2021,3,1,6
03-22-2021,3,1,5
03-23-2021,2,1,5
03-24-2021,2,1,5
03-25-2021,2,1,5
03-26-2021,2,1,5
03-27-2021,2,1,5
