date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
01-17-2021,27,27,29
01-18-2021,29,28,30
01-19-2021,27,26,27
01-20-2021,26,25,26
01-21-2021,26,25,26
01-22-2021,25,23,25
01-23-2021,26,26,28
01-24-2021,26,26,27
01-25-2021,24,23,24
01-26-2021,24,24,25
01-27-2021,24,23,24
01-28-2021,23,22,24
01-29-2021,22,21,23
01-30-2021,22,20,23
01-31-2021,22,19,22
02-01-2021,21,19,22
02-02-2021,20,18,22
02-03-2021,20,18,22
02-04-2021,19,16,21
02-05-2021,19,16,21
02-06-2021,19,15,21
02-07-2021,18,15,20
02-08-2021,17,14,20
02-09-2021,17,14,20
02-10-2021,17,13,20
02-11-2021,17,12,19
02-12-2021,16,12,19
02-13-2021,15,12,19
02-14-2021,15,11,18
02-15-2021,14,11,18
02-16-2021,14,11,18
02-17-2021,14,10,18
02-18-2021,12,10,17
02-19-2021,12,10,17
02-20-2021,12,10,17
02-21-2021,12,8,17
02-22-2021,11,8,16
02-23-2021,11,8,16
02-24-2021,11,7,16
02-25-2021,11,6,16
02-26-2021,10,6,14
02-27-2021,10,6,14
02-28-2021,10,6,14
03-01-2021,10,6,14
03-02-2021,10,6,14
03-03-2021,9,5,13
03-04-2021,8,5,13
03-05-2021,8,5,13
03-06-2021,8,5,12
03-07-2021,8,4,12
03-08-2021,8,4,12
03-09-2021,6,4,12
03-10-2021,6,4,11
03-11-2021,6,4,11
03-12-2021,6,3,11
03-13-2021,6,3,10
03-14-2021,6,3,10
03-15-2021,5,3,9
03-16-2021,5,3,9
03-17-2021,5,3,9
03-18-2021,5,2,9
03-19-2021,5,2,8
03-20-2021,4,1,8
