date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,1,1,1
11-02-2020,3,3,3
11-03-2020,2,2,3
11-04-2020,2,2,3
11-05-2020,3,2,3
11-06-2020,2,2,2
11-07-2020,3,3,3
11-08-2020,3,3,3
11-09-2020,3,3,3
11-10-2020,4,4,4
11-11-2020,4,4,4
11-12-2020,4,4,4
11-13-2020,4,4,4
11-14-2020,4,4,4
11-15-2020,4,4,4
11-16-2020,4,4,4
11-17-2020,4,4,5
11-18-2020,5,4,5
11-19-2020,5,4,6
11-20-2020,5,5,6
11-21-2020,5,5,7
11-22-2020,6,5,7
11-23-2020,7,5,7
11-24-2020,7,5,7
11-25-2020,7,6,8
11-26-2020,7,6,8
11-27-2020,7,4,9
11-28-2020,7,6,10
11-29-2020,7,5,10
11-30-2020,8,5,10
12-01-2020,8,5,11
12-02-2020,8,5,12
12-03-2020,8,5,12
12-04-2020,8,5,13
12-05-2020,8,5,12
12-06-2020,8,5,13
12-07-2020,9,5,14
12-08-2020,10,6,15
12-09-2020,10,6,16
12-10-2020,11,6,16
12-11-2020,11,6,17
12-12-2020,11,6,17
12-13-2020,11,7,18
12-14-2020,12,7,19
12-15-2020,12,7,20
12-16-2020,12,7,20
12-17-2020,13,7,21
12-18-2020,13,7,22
12-19-2020,14,6,22
12-20-2020,14,6,23
12-21-2020,14,6,24
12-22-2020,15,7,24
12-23-2020,15,7,23
12-24-2020,15,7,23
12-25-2020,16,7,23
12-26-2020,16,8,23
12-27-2020,16,8,23
12-28-2020,16,8,24
12-29-2020,16,8,23
12-30-2020,16,8,23
12-31-2020,16,8,23
01-01-2021,16,8,23
01-02-2021,16,8,23
