date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,16,15,16
10-05-2020,17,16,19
10-06-2020,18,17,18
10-07-2020,18,17,18
10-08-2020,18,18,18
10-09-2020,18,18,18
10-10-2020,18,18,19
10-11-2020,19,19,20
10-12-2020,19,19,20
10-13-2020,18,18,20
10-14-2020,20,19,21
10-15-2020,21,18,21
10-16-2020,21,19,21
10-17-2020,21,19,21
10-18-2020,21,19,25
10-19-2020,22,19,25
10-20-2020,24,19,25
10-21-2020,25,19,26
10-22-2020,25,20,29
10-23-2020,25,20,30
10-24-2020,25,20,30
10-25-2020,25,20,30
10-26-2020,25,20,32
10-27-2020,25,20,33
10-28-2020,25,20,33
10-29-2020,25,20,37
10-30-2020,25,19,40
10-31-2020,25,19,40
11-01-2020,26,20,40
11-02-2020,27,20,43
11-03-2020,27,20,43
11-04-2020,27,20,44
11-05-2020,29,20,47
11-06-2020,29,20,49
11-07-2020,31,20,49
11-08-2020,32,19,52
11-09-2020,32,19,53
11-10-2020,33,19,56
11-11-2020,33,19,57
11-12-2020,33,19,58
11-13-2020,33,19,63
11-14-2020,33,19,64
11-15-2020,33,19,66
11-16-2020,33,18,71
11-17-2020,34,18,73
11-18-2020,34,18,73
11-19-2020,35,18,75
11-20-2020,35,18,76
11-21-2020,35,18,79
11-22-2020,35,18,83
11-23-2020,35,18,87
11-24-2020,36,18,87
11-25-2020,36,18,89
11-26-2020,36,17,90
11-27-2020,35,15,91
11-28-2020,34,14,93
11-29-2020,34,12,92
11-30-2020,34,11,95
12-01-2020,34,11,92
12-02-2020,34,11,96
12-03-2020,34,10,93
12-04-2020,34,10,95
12-05-2020,31,10,91
