date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
01-10-2021,47,45,48
01-11-2021,44,42,44
01-12-2021,40,39,40
01-13-2021,37,35,38
01-14-2021,37,36,37
01-15-2021,36,35,36
01-16-2021,33,33,35
01-17-2021,32,32,32
01-18-2021,30,28,31
01-19-2021,29,27,29
01-20-2021,28,27,30
01-21-2021,27,26,30
01-22-2021,27,25,29
01-23-2021,27,25,27
01-24-2021,26,24,29
01-25-2021,26,24,29
01-26-2021,25,23,29
01-27-2021,25,22,29
01-28-2021,24,22,29
01-29-2021,24,22,29
01-30-2021,24,21,29
01-31-2021,24,20,29
02-01-2021,25,20,29
02-02-2021,25,19,29
02-03-2021,25,19,30
02-04-2021,25,18,30
02-05-2021,24,18,30
02-06-2021,24,18,30
02-07-2021,24,17,30
02-08-2021,23,16,30
02-09-2021,23,16,30
02-10-2021,23,16,31
02-11-2021,23,16,31
02-12-2021,22,16,31
02-13-2021,21,15,32
02-14-2021,21,15,32
02-15-2021,21,14,33
02-16-2021,21,14,35
02-17-2021,21,14,35
02-18-2021,20,14,35
02-19-2021,20,14,35
02-20-2021,20,13,35
02-21-2021,20,13,35
02-22-2021,20,13,35
02-23-2021,20,12,35
02-24-2021,20,12,36
02-25-2021,20,12,37
02-26-2021,20,12,37
02-27-2021,20,12,37
02-28-2021,20,12,37
03-01-2021,20,11,38
03-02-2021,20,11,38
03-03-2021,19,11,39
03-04-2021,19,10,42
03-05-2021,19,10,42
03-06-2021,19,10,42
03-07-2021,19,10,43
03-08-2021,19,10,43
03-09-2021,19,10,44
03-10-2021,19,10,44
03-11-2021,19,10,45
03-12-2021,19,10,46
03-13-2021,19,10,46
