date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-21-2021,19,19,19
02-22-2021,17,16,17
02-23-2021,14,13,14
02-24-2021,12,12,12
02-25-2021,11,11,11
02-26-2021,11,11,11
02-27-2021,11,11,11
02-28-2021,10,10,11
03-01-2021,11,10,11
03-02-2021,10,10,11
03-03-2021,10,10,11
03-04-2021,10,10,10
03-05-2021,10,9,11
03-06-2021,9,9,11
03-07-2021,9,9,12
03-08-2021,9,9,12
03-09-2021,9,8,12
03-10-2021,9,7,11
03-11-2021,9,7,12
03-12-2021,9,6,12
03-13-2021,10,5,12
03-14-2021,10,5,12
03-15-2021,9,5,12
03-16-2021,9,5,12
03-17-2021,8,5,13
03-18-2021,8,5,13
03-19-2021,8,5,13
03-20-2021,8,5,13
03-21-2021,8,4,13
03-22-2021,8,4,13
03-23-2021,8,4,13
03-24-2021,9,4,15
03-25-2021,9,4,15
03-26-2021,8,4,16
03-27-2021,8,4,16
03-28-2021,8,4,16
03-29-2021,8,3,17
03-30-2021,8,3,17
03-31-2021,8,3,18
04-01-2021,8,2,19
04-02-2021,8,2,19
04-03-2021,8,2,20
04-04-2021,8,2,20
04-05-2021,8,2,21
04-06-2021,8,2,22
04-07-2021,9,2,23
04-08-2021,9,2,23
04-09-2021,9,2,25
04-10-2021,9,2,25
04-11-2021,9,2,25
04-12-2021,9,2,27
04-13-2021,9,2,27
04-14-2021,9,2,27
04-15-2021,8,2,27
04-16-2021,8,2,27
04-17-2021,8,2,29
04-18-2021,8,2,30
04-19-2021,8,2,31
04-20-2021,8,2,31
04-21-2021,8,2,32
04-22-2021,8,2,32
04-23-2021,8,2,32
04-24-2021,8,2,33
