date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
03-14-2021,15,12,16
03-15-2021,15,11,16
03-16-2021,14,11,16
03-17-2021,13,11,16
03-18-2021,13,11,16
03-19-2021,13,10,15
03-20-2021,13,10,16
03-21-2021,13,10,17
03-22-2021,13,10,16
03-23-2021,12,9,15
03-24-2021,12,9,15
03-25-2021,12,9,15
03-26-2021,12,9,15
03-27-2021,11,9,15
03-28-2021,11,9,16
03-29-2021,11,8,16
03-30-2021,11,8,16
03-31-2021,10,7,16
04-01-2021,10,7,16
04-02-2021,10,7,16
04-03-2021,10,7,16
04-04-2021,10,6,17
04-05-2021,10,6,17
04-06-2021,10,6,17
04-07-2021,10,5,17
04-08-2021,10,5,17
04-09-2021,10,5,16
04-10-2021,10,5,16
04-11-2021,10,5,17
04-12-2021,10,5,17
04-13-2021,8,4,18
04-14-2021,8,4,18
04-15-2021,8,4,18
04-16-2021,8,4,19
04-17-2021,8,4,19
04-18-2021,8,3,19
04-19-2021,8,3,19
04-20-2021,8,3,18
04-21-2021,8,3,19
04-22-2021,8,3,18
04-23-2021,8,3,18
04-24-2021,8,3,18
04-25-2021,8,3,18
04-26-2021,8,3,19
04-27-2021,8,3,19
04-28-2021,8,3,19
04-29-2021,8,3,19
04-30-2021,7,2,19
05-01-2021,7,2,19
05-02-2021,7,2,19
05-03-2021,7,2,19
05-04-2021,6,1,20
05-05-2021,5,1,20
05-06-2021,5,1,20
05-07-2021,5,1,20
05-08-2021,5,1,20
05-09-2021,5,1,19
05-10-2021,5,1,19
05-11-2021,5,1,19
05-12-2021,5,1,19
05-13-2021,4,1,19
05-14-2021,4,1,19
05-15-2021,4,1,19
