date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
05-02-2021,4,2,5
05-03-2021,4,2,5
05-04-2021,4,2,5
05-05-2021,4,2,5
05-06-2021,4,2,5
05-07-2021,4,2,5
05-08-2021,4,2,5
05-09-2021,4,2,5
05-10-2021,4,2,5
05-11-2021,4,2,5
05-12-2021,4,2,5
05-13-2021,4,2,5
05-14-2021,3,2,5
05-15-2021,3,2,6
05-16-2021,3,2,6
05-17-2021,3,2,6
05-18-2021,3,2,5
05-19-2021,3,2,6
05-20-2021,3,2,6
05-21-2021,3,2,6
05-22-2021,3,2,7
05-23-2021,3,2,7
05-24-2021,3,2,7
05-25-2021,3,2,7
05-26-2021,3,2,7
05-27-2021,3,2,7
05-28-2021,3,2,7
05-29-2021,3,2,7
05-30-2021,3,2,7
05-31-2021,3,2,7
06-01-2021,3,1,7
06-02-2021,2,1,7
06-03-2021,2,1,8
06-04-2021,2,1,8
06-05-2021,2,1,8
06-06-2021,2,1,8
06-07-2021,2,1,8
06-08-2021,2,1,8
06-09-2021,2,1,8
06-10-2021,2,1,8
06-11-2021,2,1,8
06-12-2021,2,1,8
06-13-2021,3,1,8
06-14-2021,3,1,9
06-15-2021,3,1,9
06-16-2021,3,1,9
06-17-2021,3,1,9
06-18-2021,3,1,9
06-19-2021,3,1,8
06-20-2021,2,1,8
06-21-2021,2,1,8
06-22-2021,2,1,8
06-23-2021,2,1,8
06-24-2021,2,1,8
06-25-2021,2,1,8
06-26-2021,2,1,8
06-27-2021,2,1,8
06-28-2021,2,1,8
06-29-2021,2,1,8
06-30-2021,2,1,8
07-01-2021,2,1,8
07-02-2021,2,1,8
07-03-2021,2,1,8
